time,有色金属I,煤炭I,银行I,钢铁I,国防军工I,家用电器I,公用事业I,通信I,农林牧渔I,食品饮料I,计算机I,机械设备I,美容护理I,环保I,交通运输I,建筑材料I,石油石化I,纺织服装I,房地产I,传媒I,商业贸易I,综合I,汽车I,轻工制造I,建筑装饰I,电子I,非银金融I,化工I,休闲服务I,医药生物I,电气设备I,sum,aver
2025-04-21,26.119402985074625,13.513513513513514,61.904761904761905,18.181818181818183,39.130434782608695,25.263157894736842,54.19847328244275,30.708661417322833,50.48543689320388,65.85365853658537,32.142857142857146,21.606118546845124,58.064516129032256,27.06766917293233,37.096774193548384,39.436619718309856,35.416666666666664,47.11538461538461,75.49019607843137,41.53846153846154,80.8080808080808,42.10526315789474,19.029850746268657,53.59477124183007,35.8974358974359,28.07017543859649,20.481927710843372,42.42424242424242,50.0,36.86440677966102,19.714285714285715,39.65564590689281,35.45045925346883
2025-04-18,14.925373134328359,16.216216216216218,78.57142857142857,2.272727272727273,23.18840579710145,15.789473684210526,38.93129770992366,21.25984251968504,43.689320388349515,68.29268292682927,16.36904761904762,10.707456978967496,41.935483870967744,20.30075187969925,40.32258064516129,30.985915492957748,14.583333333333334,32.69230769230769,68.62745098039215,20.0,69.6969696969697,31.57894736842105,10.447761194029852,25.49019607843137,29.487179487179485,20.394736842105264,13.25301204819277,29.292929292929294,40.78947368421053,22.45762711864407,10.285714285714286,29.768891735821356,24.54563220637092
2025-04-17,16.417910447761194,16.216216216216218,66.66666666666667,2.272727272727273,24.63768115942029,10.526315789473685,40.458015267175576,9.448818897637794,67.96116504854369,76.42276422764228,14.880952380952381,10.898661567877628,58.064516129032256,19.548872180451127,50.0,22.535211267605632,16.666666666666668,45.19230769230769,41.1764705882353,22.307692307692307,73.73737373737374,26.31578947368421,10.447761194029852,32.6797385620915,23.076923076923077,20.833333333333332,8.433734939759036,30.555555555555557,55.26315789473684,23.093220338983052,8.0,30.475361931630836,25.01465702560094
2025-04-16,17.91044776119403,16.216216216216218,66.66666666666667,2.272727272727273,20.28985507246377,9.473684210526315,41.98473282442748,7.874015748031496,70.87378640776699,69.91869918699187,11.011904761904763,8.221797323135755,54.83870967741935,16.541353383458645,50.0,16.901408450704224,14.583333333333334,38.46153846153846,18.627450980392158,21.53846153846154,63.63636363636363,15.789473684210526,7.08955223880597,23.529411764705884,18.58974358974359,19.07894736842105,9.63855421686747,24.747474747474747,47.36842105263158,20.338983050847457,6.0,26.774635955723614,21.555598983779557
2025-04-15,18.65671641791045,13.513513513513514,54.76190476190476,4.545454545454546,26.08695652173913,10.526315789473685,38.93129770992366,8.661417322834646,82.52427184466019,72.35772357723577,10.119047619047619,11.281070745697896,64.51612903225806,18.796992481203006,39.516129032258064,18.309859154929576,8.333333333333334,36.53846153846154,14.705882352941176,22.307692307692307,63.63636363636363,15.789473684210526,10.82089552238806,28.758169934640524,19.871794871794872,17.105263157894736,10.843373493975903,26.767676767676768,50.0,27.33050847457627,6.571428571428571,27.49951992636848,22.98221614227086
2025-04-14,20.895522388059703,10.81081081081081,26.19047619047619,4.545454545454546,32.608695652173914,10.526315789473685,32.82442748091603,7.086614173228346,83.49514563106796,65.85365853658537,8.630952380952381,10.516252390057362,38.70967741935484,15.789473684210526,45.96774193548387,16.901408450704224,16.666666666666668,18.26923076923077,19.607843137254903,16.923076923076923,63.63636363636363,15.789473684210526,8.955223880597014,20.26143790849673,18.58974358974359,18.640350877192983,9.63855421686747,24.242424242424242,48.68421052631579,25.423728813559322,5.714285714285714,24.59339490468697,21.3015438733633
2025-04-11,15.671641791044776,2.7027027027027026,14.285714285714286,2.272727272727273,28.26086956521739,6.315789473684211,19.083969465648856,7.086614173228346,74.75728155339806,48.78048780487805,7.440476190476191,7.074569789674952,25.806451612903224,12.781954887218046,42.74193548387097,14.084507042253522,8.333333333333334,11.538461538461538,15.686274509803921,13.076923076923077,43.43434343434343,5.2631578947368425,4.477611940298507,12.418300653594772,13.461538461538462,16.228070175438596,6.024096385542169,18.434343434343436,39.473684210526315,20.550847457627118,4.0,18.114473535521043,16.29861246824311
2025-04-10,14.17910447761194,5.405405405405405,16.666666666666668,2.272727272727273,23.18840579710145,5.2631578947368425,24.427480916030536,3.1496062992125986,81.55339805825243,61.78861788617886,4.761904761904762,5.162523900573614,29.032258064516128,12.781954887218046,45.16129032258065,21.12676056338028,2.0833333333333335,8.653846153846153,22.54901960784314,15.384615384615385,48.484848484848484,10.526315789473685,3.7313432835820897,11.11111111111111,9.615384615384615,4.605263157894737,7.228915662650603,15.909090909090908,42.10526315789474,17.161016949152543,2.857142857142857,18.642831407482646,14.871995309751808
2025-04-09,9.701492537313433,5.405405405405405,11.904761904761905,2.272727272727273,13.768115942028986,3.1578947368421053,24.427480916030536,3.1496062992125986,71.84466019417475,43.08943089430894,4.166666666666667,4.015296367112811,25.806451612903224,10.526315789473685,42.74193548387097,16.901408450704224,4.166666666666667,3.8461538461538463,16.666666666666668,11.538461538461538,23.232323232323232,10.526315789473685,2.2388059701492535,6.5359477124183005,7.6923076923076925,3.9473684210526314,4.819277108433735,12.121212121212121,28.94736842105263,10.59322033898305,1.7142857142857142,14.24083973268317,11.100254055110415
2025-04-08,8.955223880597014,5.405405405405405,30.952380952380953,0.0,0.0,3.1578947368421053,25.19083969465649,2.3622047244094486,66.01941747572816,27.642276422764226,2.380952380952381,1.9120458891013383,25.806451612903224,8.270676691729323,20.161290322580644,11.267605633802816,4.166666666666667,2.8846153846153846,3.9215686274509802,6.923076923076923,13.131313131313131,5.2631578947368425,1.492537313432836,4.57516339869281,4.487179487179487,1.0964912280701755,3.6144578313253013,9.595959595959595,14.473684210526315,11.228813559322035,1.4285714285714286,10.573158790477207,7.895251123705296
2025-04-07,5.970149253731344,0.0,7.142857142857143,0.0,1.4492753623188406,4.2105263157894735,11.450381679389313,2.3622047244094486,39.80582524271845,11.382113821138212,2.0833333333333335,1.5296367112810707,16.129032258064516,5.2631578947368425,10.483870967741936,7.042253521126761,4.166666666666667,2.8846153846153846,0.9803921568627451,4.615384615384615,5.05050505050505,5.2631578947368425,1.1194029850746268,2.6143790849673203,4.487179487179487,1.5350877192982457,2.4096385542168677,7.070707070707071,11.842105263157896,9.110169491525424,1.4285714285714286,6.157502615551817,5.120187609927692
2025-04-03,14.925373134328359,37.83783783783784,76.19047619047619,11.363636363636363,10.144927536231885,16.842105263157894,70.22900763358778,7.086614173228346,65.04854368932038,43.08943089430894,7.738095238095238,16.634799235181646,48.38709677419355,27.81954887218045,54.83870967741935,33.80281690140845,39.583333333333336,33.65384615384615,25.49019607843137,24.615384615384617,23.232323232323232,21.05263157894737,14.925373134328359,24.18300653594771,24.358974358974358,11.18421052631579,28.91566265060241,30.80808080808081,43.421052631578945,60.59322033898305,11.714285714285714,30.958406487288904,27.183896814539768
2025-04-02,22.388059701492537,48.648648648648646,78.57142857142857,11.363636363636363,12.318840579710145,33.68421052631579,59.541984732824424,9.448818897637794,45.63106796116505,30.08130081300813,8.035714285714286,22.562141491395792,41.935483870967744,28.571428571428573,46.774193548387096,29.577464788732396,33.333333333333336,44.23076923076923,14.705882352941176,23.846153846153847,16.161616161616163,21.05263157894737,20.52238805970149,31.372549019607842,21.153846153846153,16.00877192982456,21.686746987951807,37.878787878787875,31.57894736842105,63.983050847457626,18.857142857142858,30.50022712770954,28.962282587453586
2025-04-01,26.865671641791046,48.648648648648646,59.523809523809526,20.454545454545453,18.840579710144926,24.210526315789473,73.2824427480916,9.448818897637794,41.74757281553398,33.333333333333336,6.25,20.650095602294456,38.70967741935484,36.090225563909776,46.774193548387096,32.394366197183096,47.916666666666664,33.65384615384615,19.607843137254903,20.76923076923077,14.141414141414142,21.05263157894737,17.16417910447761,24.18300653594771,22.435897435897434,16.885964912280702,18.072289156626507,37.878787878787875,25.0,67.58474576271186,16.571428571428573,30.327175458902367,28.903654485049834
2025-03-31,20.149253731343283,29.72972972972973,69.04761904761905,6.818181818181818,11.594202898550725,28.42105263157895,45.038167938931295,8.661417322834646,24.271844660194176,25.203252032520325,6.845238095238095,16.44359464627151,38.70967741935484,22.55639097744361,31.451612903225808,18.309859154929576,27.083333333333332,14.423076923076923,13.72549019607843,20.76923076923077,11.11111111111111,15.789473684210526,21.64179104477612,16.99346405228758,16.666666666666668,14.473684210526315,13.25301204819277,22.727272727272727,21.05263157894737,30.720338983050848,12.571428571428571,21.814616158327016,19.699042407660738
2025-03-28,35.82089552238806,59.45945945945946,66.66666666666667,22.727272727272727,17.391304347826086,37.89473684210526,52.67175572519084,7.086614173228346,37.86407766990291,36.58536585365854,5.654761904761905,22.179732313575524,32.25806451612903,36.090225563909776,45.96774193548387,29.577464788732396,45.833333333333336,31.73076923076923,25.49019607843137,23.076923076923077,17.171717171717173,21.05263157894737,26.865671641791046,30.065359477124183,22.435897435897434,13.596491228070175,38.55421686746988,40.15151515151515,36.8421052631579,48.30508474576271,20.857142857142858,31.868554682204653,28.708227477037326
